# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2038 02 18 0000  95.206967  -3.527728  151.041409
2038 02 19 0000  95.202972  -3.527407  151.088909
2038 02 20 0000  95.199073  -3.527081  151.136582
2038 02 21 0000  95.195271  -3.526752  151.184425
2038 02 22 0000  95.191567  -3.526419  151.232434
2038 02 23 0000  95.187962  -3.526083  151.280605
2038 02 24 0000  95.184456  -3.525743  151.328934
2038 02 25 0000  95.181051  -3.525400  151.377416
2038 02 26 0000  95.177748  -3.525054  151.426047
2038 02 27 0000  95.174547  -3.524705  151.474822
2038 02 28 0000  95.171449  -3.524353  151.523737
2038 03 01 0000  95.168456  -3.523998  151.572787
2038 03 02 0000  95.165569  -3.523640  151.621968
2038 03 03 0000  95.162787  -3.523279  151.671273
2038 03 04 0000  95.160113  -3.522916  151.720699
2038 03 05 0000  95.157546  -3.522550  151.770239
2038 03 06 0000  95.155087  -3.522182  151.819889
2038 03 07 0000  95.152737  -3.521812  151.869643
2038 03 08 0000  95.150496  -3.521440  151.919496
2038 03 09 0000  95.148366  -3.521065  151.969443
2038 03 10 0000  95.146345  -3.520689  152.019478
2038 03 11 0000  95.144435  -3.520311  152.069595
2038 03 12 0000  95.142636  -3.519932  152.119791
2038 03 13 0000  95.140949  -3.519551  152.170058
2038 03 14 0000  95.139372  -3.519169  152.220392
2038 03 15 0000  95.137908  -3.518785  152.270788
2038 03 16 0000  95.136555  -3.518401  152.321240
2038 03 17 0000  95.135313  -3.518015  152.371743
2038 03 18 0000  95.134183  -3.517629  152.422292
2038 03 19 0000  95.133165  -3.517242  152.472882
2038 03 20 0000  95.132259  -3.516855  152.523509
2038 03 21 0000  95.131464  -3.516467  152.574167
2038 03 22 0000  95.130781  -3.516079  152.624851
2038 03 23 0000  95.130209  -3.515690  152.675558
2038 03 24 0000  95.129749  -3.515302  152.726282
2038 03 25 0000  95.129401  -3.514914  152.777019
2038 03 26 0000  95.129164  -3.514525  152.827763
2038 03 27 0000  95.129039  -3.514137  152.878510
2038 03 28 0000  95.129025  -3.513750  152.929255
2038 03 29 0000  95.129123  -3.513362  152.979992
2038 03 30 0000  95.129332  -3.512976  153.030717
2038 03 31 0000  95.129652  -3.512589  153.081424
2038 04 01 0000  95.130084  -3.512204  153.132108
2038 04 02 0000  95.130626  -3.511820  153.182763
2038 04 03 0000  95.131278  -3.511436  153.233384
2038 04 04 0000  95.132041  -3.511054  153.283966
2038 04 05 0000  95.132913  -3.510673  153.334503
2038 04 06 0000  95.133894  -3.510293  153.384991
2038 04 07 0000  95.134984  -3.509914  153.435423
2038 04 08 0000  95.136182  -3.509538  153.485795
2038 04 09 0000  95.137486  -3.509163  153.536102
2038 04 10 0000  95.138898  -3.508789  153.586339
2038 04 11 0000  95.140416  -3.508418  153.636500
2038 04 12 0000  95.142038  -3.508049  153.686581
2038 04 13 0000  95.143765  -3.507682  153.736577
2038 04 14 0000  95.145595  -3.507317  153.786482
2038 04 15 0000  95.147528  -3.506955  153.836294
2038 04 16 0000  95.149563  -3.506595  153.886007
2038 04 17 0000  95.151699  -3.506238  153.935616
2038 04 18 0000  95.153934  -3.505883  153.985119
2038 04 19 0000  95.156268  -3.505531  154.034510
2038 04 20 0000  95.158701  -3.505183  154.083785
2038 04 21 0000  95.161231  -3.504837  154.132942
2038 04 22 0000  95.163858  -3.504494  154.181974
2038 04 23 0000  95.166580  -3.504155  154.230880
2038 04 24 0000  95.169397  -3.503818  154.279653
2038 04 25 0000  95.172309  -3.503485  154.328291
2038 04 26 0000  95.175314  -3.503156  154.376788
2038 04 27 0000  95.178411  -3.502830  154.425140
2038 04 28 0000  95.181599  -3.502507  154.473343
2038 04 29 0000  95.184878  -3.502188  154.521393
2038 04 30 0000  95.188246  -3.501873  154.569284
2038 05 01 0000  95.191702  -3.501561  154.617014
2038 05 02 0000  95.195245  -3.501254  154.664577
2038 05 03 0000  95.198875  -3.500950  154.711970
2038 05 04 0000  95.202588  -3.500651  154.759188
2038 05 05 0000  95.206385  -3.500356  154.806227
2038 05 06 0000  95.210265  -3.500065  154.853083
2038 05 07 0000  95.214225  -3.499778  154.899753
2038 05 08 0000  95.218264  -3.499496  154.946232
2038 05 09 0000  95.222381  -3.499219  154.992518
2038 05 10 0000  95.226574  -3.498946  155.038606
2038 05 11 0000  95.230843  -3.498677  155.084493
2038 05 12 0000  95.235185  -3.498414  155.130176
2038 05 13 0000  95.239599  -3.498155  155.175651
2038 05 14 0000  95.244084  -3.497901  155.220916
2038 05 15 0000  95.248638  -3.497653  155.265969
2038 05 16 0000  95.253259  -3.497409  155.310805
2038 05 17 0000  95.257947  -3.497170  155.355423
2038 05 18 0000  95.262699  -3.496937  155.399820
2038 05 19 0000  95.267515  -3.496709  155.443994
2038 05 20 0000  95.272393  -3.496486  155.487942
2038 05 21 0000  95.277332  -3.496268  155.531662
2038 05 22 0000  95.282330  -3.496056  155.575150
2038 05 23 0000  95.287386  -3.495849  155.618404
2038 05 24 0000  95.292499  -3.495648  155.661422
2038 05 25 0000  95.297668  -3.495452  155.704200
2038 05 26 0000  95.302890  -3.495261  155.746736
2038 05 27 0000  95.308164  -3.495076  155.789028
2038 05 28 0000  95.313489  -3.494897  155.831071
2038 05 29 0000  95.318864  -3.494723  155.872865
2038 05 30 0000  95.324286  -3.494555  155.914406
2038 05 31 0000  95.329754  -3.494392  155.955693
2038 06 01 0000  95.335266  -3.494236  155.996722
2038 06 02 0000  95.340821  -3.494085  156.037491
2038 06 03 0000  95.346417  -3.493940  156.077999
2038 06 04 0000  95.352052  -3.493802  156.118244
2038 06 05 0000  95.357724  -3.493669  156.158222
2038 06 06 0000  95.363433  -3.493542  156.197934
2038 06 07 0000  95.369175  -3.493421  156.237377
2038 06 08 0000  95.374949  -3.493307  156.276550
2038 06 09 0000  95.380754  -3.493198  156.315451
2038 06 10 0000  95.386587  -3.493096  156.354080
2038 06 11 0000  95.392447  -3.493000  156.392434
2038 06 12 0000  95.398331  -3.492910  156.430515
2038 06 13 0000  95.404240  -3.492827  156.468320
2038 06 14 0000  95.410169  -3.492750  156.505849
2038 06 15 0000  95.416119  -3.492679  156.543102
2038 06 16 0000  95.422088  -3.492614  156.580078
2038 06 17 0000  95.428073  -3.492555  156.616776
2038 06 18 0000  95.434073  -3.492503  156.653196
2038 06 19 0000  95.440088  -3.492457  156.689336
2038 06 20 0000  95.446114  -3.492417  156.725197
2038 06 21 0000  95.452152  -3.492384  156.760776
2038 06 22 0000  95.458198  -3.492356  156.796075
2038 06 23 0000  95.464252  -3.492335  156.831091
2038 06 24 0000  95.470311  -3.492321  156.865824
2038 06 25 0000  95.476375  -3.492312  156.900274
2038 06 26 0000  95.482441  -3.492310  156.934440
2038 06 27 0000  95.488507  -3.492314  156.968321
2038 06 28 0000  95.494573  -3.492324  157.001918
2038 06 29 0000  95.500635  -3.492341  157.035229
2038 06 30 0000  95.506693  -3.492364  157.068256
2038 07 01 0000  95.512744  -3.492393  157.100997
2038 07 02 0000  95.518787  -3.492428  157.133453
2038 07 03 0000  95.524820  -3.492470  157.165625
2038 07 04 0000  95.530841  -3.492518  157.197512
2038 07 05 0000  95.536848  -3.492573  157.229115
2038 07 06 0000  95.542839  -3.492634  157.260434
2038 07 07 0000  95.548814  -3.492701  157.291472
2038 07 08 0000  95.554769  -3.492774  157.322228
2038 07 09 0000  95.560703  -3.492853  157.352703
2038 07 10 0000  95.566614  -3.492939  157.382900
2038 07 11 0000  95.572502  -3.493031  157.412820
2038 07 12 0000  95.578363  -3.493129  157.442463
2038 07 13 0000  95.584198  -3.493233  157.471831
2038 07 14 0000  95.590003  -3.493344  157.500926
2038 07 15 0000  95.595778  -3.493460  157.529748
2038 07 16 0000  95.601521  -3.493582  157.558300
2038 07 17 0000  95.607231  -3.493710  157.586583
2038 07 18 0000  95.612906  -3.493844  157.614597
2038 07 19 0000  95.618545  -3.493984  157.642344
2038 07 20 0000  95.624147  -3.494130  157.669825
2038 07 21 0000  95.629709  -3.494281  157.697042
2038 07 22 0000  95.635230  -3.494439  157.723996
2038 07 23 0000  95.640709  -3.494601  157.750689
2038 07 24 0000  95.646144  -3.494770  157.777121
2038 07 25 0000  95.651533  -3.494944  157.803295
2038 07 26 0000  95.656875  -3.495124  157.829212
2038 07 27 0000  95.662169  -3.495309  157.854874
2038 07 28 0000  95.667413  -3.495500  157.880283
2038 07 29 0000  95.672604  -3.495696  157.905441
2038 07 30 0000  95.677742  -3.495898  157.930350
2038 07 31 0000  95.682826  -3.496105  157.955013
2038 08 01 0000  95.687852  -3.496317  157.979431
2038 08 02 0000  95.692821  -3.496535  158.003608
2038 08 03 0000  95.697729  -3.496758  158.027546
2038 08 04 0000  95.702577  -3.496986  158.051248
2038 08 05 0000  95.707361  -3.497220  158.074718
2038 08 06 0000  95.712082  -3.497458  158.097957
2038 08 07 0000  95.716737  -3.497701  158.120970
2038 08 08 0000  95.721325  -3.497950  158.143760
2038 08 09 0000  95.725846  -3.498203  158.166330
2038 08 10 0000  95.730297  -3.498461  158.188683
2038 08 11 0000  95.734678  -3.498723  158.210822
2038 08 12 0000  95.738987  -3.498991  158.232751
2038 08 13 0000  95.743224  -3.499262  158.254473
2038 08 14 0000  95.747387  -3.499538  158.275991
2038 08 15 0000  95.751475  -3.499819  158.297307
2038 08 16 0000  95.755488  -3.500104  158.318425
2038 08 17 0000  95.759423  -3.500393  158.339349
2038 08 18 0000  95.763280  -3.500686  158.360081
2038 08 19 0000  95.767058  -3.500983  158.380623
2038 08 20 0000  95.770755  -3.501284  158.400981
2038 08 21 0000  95.774371  -3.501589  158.421156
2038 08 22 0000  95.777904  -3.501898  158.441153
2038 08 23 0000  95.781353  -3.502210  158.460974
2038 08 24 0000  95.784718  -3.502526  158.480624
2038 08 25 0000  95.787996  -3.502846  158.500106
2038 08 26 0000  95.791187  -3.503170  158.519423
2038 08 27 0000  95.794290  -3.503496  158.538580
2038 08 28 0000  95.797303  -3.503827  158.557580
2038 08 29 0000  95.800226  -3.504160  158.576428
2038 08 30 0000  95.803057  -3.504497  158.595128
2038 08 31 0000  95.805796  -3.504837  158.613685
2038 09 01 0000  95.808441  -3.505180  158.632102
2038 09 02 0000  95.810992  -3.505526  158.650385
2038 09 03 0000  95.813448  -3.505875  158.668538
2038 09 04 0000  95.815808  -3.506226  158.686566
2038 09 05 0000  95.818071  -3.506580  158.704475
2038 09 06 0000  95.820238  -3.506937  158.722267
2038 09 07 0000  95.822306  -3.507296  158.739949
2038 09 08 0000  95.824276  -3.507657  158.757524
2038 09 09 0000  95.826147  -3.508021  158.774997
2038 09 10 0000  95.827919  -3.508386  158.792373
2038 09 11 0000  95.829591  -3.508754  158.809656
2038 09 12 0000  95.831163  -3.509123  158.826850
2038 09 13 0000  95.832634  -3.509494  158.843960
2038 09 14 0000  95.834004  -3.509867  158.860991
2038 09 15 0000  95.835272  -3.510241  158.877945
2038 09 16 0000  95.836437  -3.510617  158.894829
2038 09 17 0000  95.837500  -3.510994  158.911645
2038 09 18 0000  95.838460  -3.511372  158.928400
2038 09 19 0000  95.839316  -3.511752  158.945097
2038 09 20 0000  95.840069  -3.512132  158.961741
2038 09 21 0000  95.840717  -3.512514  158.978337
2038 09 22 0000  95.841260  -3.512896  158.994890
2038 09 23 0000  95.841697  -3.513279  159.011403
2038 09 24 0000  95.842030  -3.513663  159.027883
2038 09 25 0000  95.842256  -3.514048  159.044335
2038 09 26 0000  95.842376  -3.514432  159.060763
2038 09 27 0000  95.842390  -3.514818  159.077172
2038 09 28 0000  95.842296  -3.515203  159.093569
2038 09 29 0000  95.842096  -3.515589  159.109958
2038 09 30 0000  95.841789  -3.515975  159.126344
2038 10 01 0000  95.841376  -3.516360  159.142735
2038 10 02 0000  95.840855  -3.516745  159.159134
2038 10 03 0000  95.840227  -3.517130  159.175548
2038 10 04 0000  95.839493  -3.517515  159.191982
2038 10 05 0000  95.838653  -3.517899  159.208440
2038 10 06 0000  95.837707  -3.518282  159.224929
2038 10 07 0000  95.836655  -3.518664  159.241452
2038 10 08 0000  95.835498  -3.519046  159.258016
2038 10 09 0000  95.834236  -3.519426  159.274624
2038 10 10 0000  95.832869  -3.519805  159.291281
2038 10 11 0000  95.831397  -3.520182  159.307994
2038 10 12 0000  95.829822  -3.520559  159.324765
2038 10 13 0000  95.828143  -3.520933  159.341600
2038 10 14 0000  95.826361  -3.521306  159.358503
2038 10 15 0000  95.824476  -3.521678  159.375480
2038 10 16 0000  95.822489  -3.522047  159.392535
2038 10 17 0000  95.820399  -3.522415  159.409673
2038 10 18 0000  95.818208  -3.522780  159.426898
2038 10 19 0000  95.815916  -3.523144  159.444216
2038 10 20 0000  95.813523  -3.523505  159.461632
2038 10 21 0000  95.811030  -3.523863  159.479149
2038 10 22 0000  95.808437  -3.524220  159.496774
2038 10 23 0000  95.805745  -3.524574  159.514511
2038 10 24 0000  95.802955  -3.524925  159.532366
2038 10 25 0000  95.800066  -3.525273  159.550343
2038 10 26 0000  95.797081  -3.525619  159.568447
2038 10 27 0000  95.793999  -3.525962  159.586684
2038 10 28 0000  95.790821  -3.526301  159.605060
2038 10 29 0000  95.787549  -3.526638  159.623579
2038 10 30 0000  95.784183  -3.526971  159.642246
2038 10 31 0000  95.780724  -3.527301  159.661066
2038 11 01 0000  95.777174  -3.527627  159.680045
2038 11 02 0000  95.773533  -3.527949  159.699186
2038 11 03 0000  95.769803  -3.528268  159.718495
2038 11 04 0000  95.765985  -3.528583  159.737975
2038 11 05 0000  95.762081  -3.528893  159.757631
2038 11 06 0000  95.758090  -3.529200  159.777467
2038 11 07 0000  95.754015  -3.529503  159.797487
2038 11 08 0000  95.749857  -3.529801  159.817694
2038 11 09 0000  95.745617  -3.530095  159.838094
2038 11 10 0000  95.741296  -3.530384  159.858689
2038 11 11 0000  95.736896  -3.530669  159.879483
2038 11 12 0000  95.732417  -3.530949  159.900481
2038 11 13 0000  95.727861  -3.531225  159.921686
2038 11 14 0000  95.723229  -3.531496  159.943102
2038 11 15 0000  95.718522  -3.531762  159.964733
2038 11 16 0000  95.713742  -3.532023  159.986582
2038 11 17 0000  95.708890  -3.532279  160.008653
2038 11 18 0000  95.703967  -3.532531  160.030949
2038 11 19 0000  95.698975  -3.532777  160.053475
2038 11 20 0000  95.693915  -3.533018  160.076235
2038 11 21 0000  95.688788  -3.533253  160.099231
2038 11 22 0000  95.683596  -3.533484  160.122468
2038 11 23 0000  95.678340  -3.533709  160.145950
2038 11 24 0000  95.673022  -3.533928  160.169680
2038 11 25 0000  95.667644  -3.534142  160.193661
2038 11 26 0000  95.662206  -3.534350  160.217898
2038 11 27 0000  95.656712  -3.534553  160.242394
2038 11 28 0000  95.651163  -3.534749  160.267152
2038 11 29 0000  95.645560  -3.534940  160.292175
2038 11 30 0000  95.639905  -3.535125  160.317466
2038 12 01 0000  95.634201  -3.535304  160.343027
2038 12 02 0000  95.628449  -3.535476  160.368861
2038 12 03 0000  95.622651  -3.535643  160.394970
2038 12 04 0000  95.616810  -3.535803  160.421357
2038 12 05 0000  95.610925  -3.535957  160.448023
2038 12 06 0000  95.605001  -3.536105  160.474970
2038 12 07 0000  95.599037  -3.536246  160.502200
2038 12 08 0000  95.593037  -3.536381  160.529715
2038 12 09 0000  95.587002  -3.536510  160.557517
2038 12 10 0000  95.580934  -3.536632  160.585608
2038 12 11 0000  95.574834  -3.536748  160.613988
2038 12 12 0000  95.568705  -3.536857  160.642660
2038 12 13 0000  95.562547  -3.536960  160.671625
2038 12 14 0000  95.556364  -3.537056  160.700884
2038 12 15 0000  95.550156  -3.537146  160.730440
2038 12 16 0000  95.543926  -3.537229  160.760293
2038 12 17 0000  95.537675  -3.537305  160.790445
2038 12 18 0000  95.531406  -3.537375  160.820897
2038 12 19 0000  95.525119  -3.537439  160.851650
2038 12 20 0000  95.518818  -3.537496  160.882707
2038 12 21 0000  95.512503  -3.537546  160.914067
2038 12 22 0000  95.506177  -3.537589  160.945733
2038 12 23 0000  95.499842  -3.537626  160.977705
2038 12 24 0000  95.493500  -3.537656  161.009985
2038 12 25 0000  95.487153  -3.537679  161.042573
2038 12 26 0000  95.480803  -3.537696  161.075469
2038 12 27 0000  95.474452  -3.537705  161.108674
2038 12 28 0000  95.468103  -3.537708  161.142189
2038 12 29 0000  95.461757  -3.537704  161.176012
2038 12 30 0000  95.455417  -3.537694  161.210144
2038 12 31 0000  95.449085  -3.537676  161.244583
2039 01 01 0000  95.442762  -3.537652  161.279330
2039 01 02 0000  95.436451  -3.537621  161.314384
2039 01 03 0000  95.430154  -3.537583  161.349744
2039 01 04 0000  95.423872  -3.537538  161.385409
2039 01 05 0000  95.417607  -3.537487  161.421378
2039 01 06 0000  95.411362  -3.537429  161.457650
2039 01 07 0000  95.405138  -3.537365  161.494224
2039 01 08 0000  95.398938  -3.537294  161.531098
2039 01 09 0000  95.392762  -3.537216  161.568273
2039 01 10 0000  95.386612  -3.537132  161.605746
2039 01 11 0000  95.380492  -3.537042  161.643515
2039 01 12 0000  95.374401  -3.536945  161.681581
2039 01 13 0000  95.368342  -3.536841  161.719941
2039 01 14 0000  95.362317  -3.536732  161.758594
2039 01 15 0000  95.356328  -3.536616  161.797539
2039 01 16 0000  95.350375  -3.536494  161.836774
2039 01 17 0000  95.344462  -3.536365  161.876298
2039 01 18 0000  95.338590  -3.536231  161.916109
2039 01 19 0000  95.332760  -3.536090  161.956206
2039 01 20 0000  95.326974  -3.535943  161.996586
2039 01 21 0000  95.321236  -3.535791  162.037249
2039 01 22 0000  95.315545  -3.535632  162.078191
2039 01 23 0000  95.309904  -3.535467  162.119411
2039 01 24 0000  95.304316  -3.535297  162.160906
2039 01 25 0000  95.298781  -3.535120  162.202674
2039 01 26 0000  95.293302  -3.534938  162.244711
2039 01 27 0000  95.287880  -3.534750  162.287014
2039 01 28 0000  95.282517  -3.534556  162.329580
2039 01 29 0000  95.277215  -3.534357  162.372406
2039 01 30 0000  95.271975  -3.534152  162.415489
2039 01 31 0000  95.266798  -3.533941  162.458824
2039 02 01 0000  95.261688  -3.533726  162.502410
2039 02 02 0000  95.256643  -3.533505  162.546241
2039 02 03 0000  95.251667  -3.533278  162.590315
2039 02 04 0000  95.246761  -3.533047  162.634627
2039 02 05 0000  95.241925  -3.532811  162.679175
2039 02 06 0000  95.237161  -3.532570  162.723955
2039 02 07 0000  95.232471  -3.532324  162.768962
2039 02 08 0000  95.227855  -3.532073  162.814194
2039 02 09 0000  95.223315  -3.531818  162.859646
2039 02 10 0000  95.218852  -3.531558  162.905315
2039 02 11 0000  95.214468  -3.531294  162.951198
2039 02 12 0000  95.210162  -3.531025  162.997290
2039 02 13 0000  95.205937  -3.530753  163.043589
2039 02 14 0000  95.201794  -3.530476  163.090089
2039 02 15 0000  95.197734  -3.530195  163.136789
2039 02 16 0000  95.193758  -3.529909  163.183683
2039 02 17 0000  95.189867  -3.529620  163.230768
2039 02 18 0000  95.186062  -3.529328  163.278040
2039 02 19 0000  95.182345  -3.529031  163.325495
2039 02 20 0000  95.178717  -3.528731  163.373127
2039 02 21 0000  95.175179  -3.528427  163.420933
2039 02 22 0000  95.171732  -3.528119  163.468908
2039 02 23 0000  95.168376  -3.527808  163.517048
2039 02 24 0000  95.165114  -3.527494  163.565346
2039 02 25 0000  95.161945  -3.527177  163.613798
2039 02 26 0000  95.158872  -3.526856  163.662399
2039 02 27 0000  95.155893  -3.526533  163.711144
2039 02 28 0000  95.153011  -3.526207  163.760028
2039 03 01 0000  95.150226  -3.525878  163.809046
2039 03 02 0000  95.147538  -3.525547  163.858192
2039 03 03 0000  95.144948  -3.525213  163.907462
2039 03 04 0000  95.142457  -3.524876  163.956851
2039 03 05 0000  95.140064  -3.524538  164.006353
2039 03 06 0000  95.137771  -3.524197  164.055963
2039 03 07 0000  95.135578  -3.523854  164.105677
2039 03 08 0000  95.133486  -3.523510  164.155489
2039 03 09 0000  95.131494  -3.523163  164.205395
2039 03 10 0000  95.129602  -3.522815  164.255389
2039 03 11 0000  95.127812  -3.522466  164.305468
2039 03 12 0000  95.126124  -3.522115  164.355626
2039 03 13 0000  95.124537  -3.521762  164.405858
2039 03 14 0000  95.123053  -3.521409  164.456161
2039 03 15 0000  95.121671  -3.521054  164.506529
2039 03 16 0000  95.120391  -3.520698  164.556957
2039 03 17 0000  95.119215  -3.520342  164.607441
2039 03 18 0000  95.118142  -3.519984  164.657976
2039 03 19 0000  95.117173  -3.519626  164.708556
2039 03 20 0000  95.116308  -3.519267  164.759176
2039 03 21 0000  95.115547  -3.518907  164.809831
2039 03 22 0000  95.114890  -3.518547  164.860515
2039 03 23 0000  95.114338  -3.518187  164.911224
2039 03 24 0000  95.113889  -3.517826  164.961950
2039 03 25 0000  95.113546  -3.517466  165.012690
2039 03 26 0000  95.113306  -3.517105  165.063438
2039 03 27 0000  95.113171  -3.516745  165.114187
2039 03 28 0000  95.113139  -3.516384  165.164933
2039 03 29 0000  95.113211  -3.516025  165.215670
2039 03 30 0000  95.113386  -3.515665  165.266393
2039 03 31 0000  95.113665  -3.515307  165.317097
2039 04 01 0000  95.114046  -3.514949  165.367776
2039 04 02 0000  95.114529  -3.514591  165.418425
2039 04 03 0000  95.115114  -3.514235  165.469040
2039 04 04 0000  95.115801  -3.513880  165.519614
2039 04 05 0000  95.116588  -3.513526  165.570145
2039 04 06 0000  95.117475  -3.513174  165.620625
2039 04 07 0000  95.118462  -3.512822  165.671052
2039 04 08 0000  95.119549  -3.512473  165.721420
2039 04 09 0000  95.120733  -3.512125  165.771724
2039 04 10 0000  95.122016  -3.511778  165.821961
2039 04 11 0000  95.123397  -3.511434  165.872127
2039 04 12 0000  95.124874  -3.511091  165.922215
2039 04 13 0000  95.126449  -3.510750  165.972223
2039 04 14 0000  95.128119  -3.510411  166.022146
2039 04 15 0000  95.129885  -3.510075  166.071978
2039 04 16 0000  95.131745  -3.509740  166.121716
2039 04 17 0000  95.133701  -3.509408  166.171354
2039 04 18 0000  95.135750  -3.509078  166.220888
2039 04 19 0000  95.137892  -3.508751  166.270312
2039 04 20 0000  95.140126  -3.508426  166.319623
2039 04 21 0000  95.142452  -3.508103  166.368814
2039 04 22 0000  95.144869  -3.507784  166.417882
2039 04 23 0000  95.147376  -3.507467  166.466821
2039 04 24 0000  95.149971  -3.507154  166.515627
2039 04 25 0000  95.152655  -3.506843  166.564296
2039 04 26 0000  95.155425  -3.506536  166.612822
2039 04 27 0000  95.158282  -3.506231  166.661202
2039 04 28 0000  95.161223  -3.505930  166.709431
2039 04 29 0000  95.164248  -3.505633  166.757505
2039 04 30 0000  95.167355  -3.505339  166.805420
2039 05 01 0000  95.170545  -3.505049  166.853171
2039 05 02 0000  95.173814  -3.504762  166.900756
2039 05 03 0000  95.177162  -3.504479  166.948170
2039 05 04 0000  95.180589  -3.504200  166.995410
2039 05 05 0000  95.184092  -3.503925  167.042472
2039 05 06 0000  95.187670  -3.503654  167.089353
2039 05 07 0000  95.191323  -3.503387  167.136050
2039 05 08 0000  95.195049  -3.503125  167.182559
2039 05 09 0000  95.198847  -3.502866  167.228878
2039 05 10 0000  95.202716  -3.502611  167.275002
2039 05 11 0000  95.206655  -3.502361  167.320930
2039 05 12 0000  95.210663  -3.502115  167.366658
2039 05 13 0000  95.214738  -3.501874  167.412182
2039 05 14 0000  95.218880  -3.501637  167.457499
2039 05 15 0000  95.223088  -3.501404  167.502605
2039 05 16 0000  95.227359  -3.501176  167.547498
2039 05 17 0000  95.231694  -3.500953  167.592174
2039 05 18 0000  95.236090  -3.500734  167.636629
2039 05 19 0000  95.240547  -3.500520  167.680860
2039 05 20 0000  95.245062  -3.500311  167.724864
2039 05 21 0000  95.249635  -3.500107  167.768638
2039 05 22 0000  95.254264  -3.499907  167.812179
2039 05 23 0000  95.258948  -3.499713  167.855484
2039 05 24 0000  95.263684  -3.499524  167.898549
2039 05 25 0000  95.268473  -3.499340  167.941374
2039 05 26 0000  95.273311  -3.499161  167.983954
2039 05 27 0000  95.278198  -3.498987  168.026287
2039 05 28 0000  95.283133  -3.498818  168.068372
2039 05 29 0000  95.288112  -3.498655  168.110205
2039 05 30 0000  95.293135  -3.498497  168.151785
2039 05 31 0000  95.298201  -3.498345  168.193110
2039 06 01 0000  95.303307  -3.498198  168.234178
2039 06 02 0000  95.308453  -3.498057  168.274988
2039 06 03 0000  95.313636  -3.497921  168.315537
2039 06 04 0000  95.318855  -3.497791  168.355826
2039 06 05 0000  95.324109  -3.497666  168.395851
2039 06 06 0000  95.329395  -3.497547  168.435612
2039 06 07 0000  95.334714  -3.497433  168.475108
2039 06 08 0000  95.340063  -3.497325  168.514337
2039 06 09 0000  95.345441  -3.497223  168.553298
2039 06 10 0000  95.350847  -3.497126  168.591989
2039 06 11 0000  95.356279  -3.497035  168.630409
2039 06 12 0000  95.361735  -3.496949  168.668556
2039 06 13 0000  95.367215  -3.496870  168.706429
2039 06 14 0000  95.372717  -3.496796  168.744026
2039 06 15 0000  95.378238  -3.496727  168.781346
2039 06 16 0000  95.383778  -3.496664  168.818387
2039 06 17 0000  95.389336  -3.496608  168.855149
2039 06 18 0000  95.394908  -3.496557  168.891630
2039 06 19 0000  95.400494  -3.496511  168.927829
2039 06 20 0000  95.406093  -3.496472  168.963745
2039 06 21 0000  95.411701  -3.496438  168.999378
2039 06 22 0000  95.417319  -3.496411  169.034727
2039 06 23 0000  95.422943  -3.496389  169.069791
2039 06 24 0000  95.428572  -3.496373  169.104571
2039 06 25 0000  95.434206  -3.496363  169.139065
2039 06 26 0000  95.439841  -3.496359  169.173274
2039 06 27 0000  95.445476  -3.496361  169.207198
2039 06 28 0000  95.451109  -3.496369  169.240837
2039 06 29 0000  95.456740  -3.496383  169.274191
2039 06 30 0000  95.462366  -3.496403  169.307261
2039 07 01 0000  95.467985  -3.496428  169.340048
2039 07 02 0000  95.473597  -3.496460  169.372551
2039 07 03 0000  95.479199  -3.496497  169.404771
2039 07 04 0000  95.484791  -3.496541  169.436711
2039 07 05 0000  95.490370  -3.496590  169.468369
2039 07 06 0000  95.495935  -3.496644  169.499747
2039 07 07 0000  95.501485  -3.496705  169.530845
2039 07 08 0000  95.507019  -3.496771  169.561664
2039 07 09 0000  95.512534  -3.496843  169.592204
2039 07 10 0000  95.518031  -3.496920  169.622466
2039 07 11 0000  95.523506  -3.497003  169.652451
2039 07 12 0000  95.528959  -3.497092  169.682158
2039 07 13 0000  95.534388  -3.497187  169.711589
2039 07 14 0000  95.539792  -3.497287  169.740744
2039 07 15 0000  95.545168  -3.497392  169.769625
2039 07 16 0000  95.550516  -3.497503  169.798232
2039 07 17 0000  95.555834  -3.497620  169.826566
2039 07 18 0000  95.561120  -3.497742  169.854628
2039 07 19 0000  95.566372  -3.497870  169.882421
2039 07 20 0000  95.571590  -3.498003  169.909945
2039 07 21 0000  95.576771  -3.498142  169.937202
2039 07 22 0000  95.581913  -3.498286  169.964194
2039 07 23 0000  95.587017  -3.498436  169.990922
2039 07 24 0000  95.592079  -3.498591  170.017389
2039 07 25 0000  95.597098  -3.498751  170.043597
2039 07 26 0000  95.602073  -3.498917  170.069548
2039 07 27 0000  95.607003  -3.499088  170.095244
2039 07 28 0000  95.611885  -3.499264  170.120688
2039 07 29 0000  95.616719  -3.499445  170.145883
2039 07 30 0000  95.621503  -3.499631  170.170831
2039 07 31 0000  95.626236  -3.499822  170.195534
2039 08 01 0000  95.630917  -3.500018  170.219996
2039 08 02 0000  95.635545  -3.500219  170.244219
2039 08 03 0000  95.640117  -3.500425  170.268206
2039 08 04 0000  95.644634  -3.500635  170.291958
2039 08 05 0000  95.649094  -3.500850  170.315479
2039 08 06 0000  95.653496  -3.501070  170.338772
2039 08 07 0000  95.657838  -3.501294  170.361837
2039 08 08 0000  95.662120  -3.501523  170.384678
