# YYYY MM DD HHMM  Lon(deg)  Lat(deg)  Dist(AU)
2036 09 24 0000  95.584277  -3.509982  134.445814
2036 09 25 0000  95.584108  -3.509992  134.479362
2036 09 26 0000  95.583938  -3.510001  134.512910
2036 09 27 0000  95.583769  -3.510011  134.546458
2036 09 28 0000  95.583600  -3.510020  134.580006
2036 09 29 0000  95.583430  -3.510030  134.613554
2036 09 30 0000  95.583261  -3.510039  134.647102
2036 10 01 0000  95.583092  -3.510049  134.680650
2036 10 02 0000  95.582923  -3.510058  134.714198
2036 10 03 0000  95.582754  -3.510067  134.747746
2036 10 04 0000  95.582585  -3.510077  134.781293
2036 10 05 0000  95.582416  -3.510086  134.814841
2036 10 06 0000  95.582248  -3.510096  134.848389
2036 10 07 0000  95.582079  -3.510105  134.881937
2036 10 08 0000  95.581911  -3.510115  134.915485
2036 10 09 0000  95.581742  -3.510124  134.949032
2036 10 10 0000  95.581574  -3.510133  134.982580
2036 10 11 0000  95.581406  -3.510143  135.016128
2036 10 12 0000  95.581237  -3.510152  135.049676
2036 10 13 0000  95.581069  -3.510162  135.083223
2036 10 14 0000  95.580901  -3.510171  135.116771
2036 10 15 0000  95.580733  -3.510180  135.150319
2036 10 16 0000  95.580566  -3.510190  135.183866
2036 10 17 0000  95.580398  -3.510199  135.217414
2036 10 18 0000  95.580230  -3.510208  135.250962
2036 10 19 0000  95.580063  -3.510218  135.284509
2036 10 20 0000  95.579895  -3.510227  135.318057
2036 10 21 0000  95.579728  -3.510237  135.351605
2036 10 22 0000  95.579560  -3.510246  135.385152
2036 10 23 0000  95.579393  -3.510255  135.418700
2036 10 24 0000  95.579226  -3.510265  135.452247
2036 10 25 0000  95.579059  -3.510274  135.485795
2036 10 26 0000  95.578892  -3.510283  135.519342
2036 10 27 0000  95.578725  -3.510293  135.552890
2036 10 28 0000  95.578558  -3.510302  135.586437
2036 10 29 0000  95.578391  -3.510311  135.619985
2036 10 30 0000  95.578225  -3.510320  135.653532
2036 10 31 0000  95.578058  -3.510330  135.687080
2036 11 01 0000  95.577892  -3.510339  135.720627
2036 11 02 0000  95.577725  -3.510348  135.754175
2036 11 03 0000  95.577559  -3.510358  135.787722
2036 11 04 0000  95.577392  -3.510367  135.821269
2036 11 05 0000  95.577226  -3.510376  135.854817
2036 11 06 0000  95.577060  -3.510385  135.888364
2036 11 07 0000  95.576894  -3.510395  135.921911
2036 11 08 0000  95.576728  -3.510404  135.955459
2036 11 09 0000  95.576562  -3.510413  135.989006
2036 11 10 0000  95.576397  -3.510423  136.022553
2036 11 11 0000  95.576231  -3.510432  136.056101
2036 11 12 0000  95.576065  -3.510441  136.089648
2036 11 13 0000  95.575900  -3.510450  136.123195
2036 11 14 0000  95.575734  -3.510460  136.156742
2036 11 15 0000  95.575569  -3.510469  136.190290
2036 11 16 0000  95.575404  -3.510478  136.223837
2036 11 17 0000  95.575238  -3.510487  136.257384
2036 11 18 0000  95.575073  -3.510496  136.290931
2036 11 19 0000  95.574908  -3.510506  136.324478
2036 11 20 0000  95.574743  -3.510515  136.358025
2036 11 21 0000  95.574578  -3.510524  136.391573
2036 11 22 0000  95.574414  -3.510533  136.425120
2036 11 23 0000  95.574249  -3.510543  136.458667
2036 11 24 0000  95.574084  -3.510552  136.492214
2036 11 25 0000  95.573920  -3.510561  136.525761
2036 11 26 0000  95.573755  -3.510570  136.559308
2036 11 27 0000  95.573591  -3.510579  136.592855
2036 11 28 0000  95.573427  -3.510588  136.626402
2036 11 29 0000  95.573262  -3.510598  136.659949
2036 11 30 0000  95.573098  -3.510607  136.693496
2036 12 01 0000  95.572934  -3.510616  136.727043
2036 12 02 0000  95.572770  -3.510625  136.760590
2036 12 03 0000  95.572606  -3.510634  136.794137
2036 12 04 0000  95.572442  -3.510643  136.827684
2036 12 05 0000  95.572279  -3.510653  136.861231
2036 12 06 0000  95.572115  -3.510662  136.894778
2036 12 07 0000  95.571951  -3.510671  136.928325
2036 12 08 0000  95.571788  -3.510680  136.961872
2036 12 09 0000  95.571624  -3.510689  136.995418
2036 12 10 0000  95.571461  -3.510698  137.028965
2036 12 11 0000  95.571298  -3.510707  137.062512
2036 12 12 0000  95.571135  -3.510716  137.096059
2036 12 13 0000  95.570972  -3.510726  137.129606
2036 12 14 0000  95.570809  -3.510735  137.163153
2036 12 15 0000  95.570646  -3.510744  137.196699
2036 12 16 0000  95.570483  -3.510753  137.230246
2036 12 17 0000  95.570320  -3.510762  137.263793
2036 12 18 0000  95.570157  -3.510771  137.297340
2036 12 19 0000  95.569995  -3.510780  137.330886
2036 12 20 0000  95.569832  -3.510789  137.364433
2036 12 21 0000  95.569670  -3.510798  137.397980
2036 12 22 0000  95.569507  -3.510807  137.431526
2036 12 23 0000  95.569345  -3.510816  137.465073
2036 12 24 0000  95.569183  -3.510825  137.498620
2036 12 25 0000  95.569020  -3.510834  137.532166
2036 12 26 0000  95.568858  -3.510844  137.565713
2036 12 27 0000  95.568696  -3.510853  137.599260
2036 12 28 0000  95.568534  -3.510862  137.632806
2036 12 29 0000  95.568373  -3.510871  137.666353
2036 12 30 0000  95.568211  -3.510880  137.699899
2036 12 31 0000  95.568049  -3.510889  137.733446
2037 01 01 0000  95.567888  -3.510898  137.766992
2037 01 02 0000  95.567726  -3.510907  137.800539
2037 01 03 0000  95.567565  -3.510916  137.834085
2037 01 04 0000  95.567403  -3.510925  137.867632
2037 01 05 0000  95.567242  -3.510934  137.901178
2037 01 06 0000  95.567081  -3.510943  137.934725
2037 01 07 0000  95.566920  -3.510952  137.968271
2037 01 08 0000  95.566759  -3.510961  138.001818
2037 01 09 0000  95.566598  -3.510970  138.035364
2037 01 10 0000  95.566437  -3.510979  138.068911
2037 01 11 0000  95.566276  -3.510988  138.102457
2037 01 12 0000  95.566115  -3.510997  138.136003
2037 01 13 0000  95.565954  -3.511006  138.169550
2037 01 14 0000  95.565794  -3.511015  138.203096
2037 01 15 0000  95.565633  -3.511024  138.236642
2037 01 16 0000  95.565473  -3.511033  138.270189
2037 01 17 0000  95.565313  -3.511042  138.303735
2037 01 18 0000  95.565152  -3.511050  138.337281
2037 01 19 0000  95.564992  -3.511059  138.370828
2037 01 20 0000  95.564832  -3.511068  138.404374
2037 01 21 0000  95.564672  -3.511077  138.437920
2037 01 22 0000  95.564512  -3.511086  138.471466
2037 01 23 0000  95.564352  -3.511095  138.505012
2037 01 24 0000  95.564192  -3.511104  138.538559
2037 01 25 0000  95.564033  -3.511113  138.572105
2037 01 26 0000  95.563873  -3.511122  138.605651
2037 01 27 0000  95.563713  -3.511131  138.639197
2037 01 28 0000  95.563554  -3.511140  138.672743
2037 01 29 0000  95.563394  -3.511149  138.706289
2037 01 30 0000  95.563235  -3.511158  138.739836
2037 01 31 0000  95.563076  -3.511166  138.773382
2037 02 01 0000  95.562917  -3.511175  138.806928
2037 02 02 0000  95.562758  -3.511184  138.840474
2037 02 03 0000  95.562599  -3.511193  138.874020
2037 02 04 0000  95.562440  -3.511202  138.907566
2037 02 05 0000  95.562281  -3.511211  138.941112
2037 02 06 0000  95.562122  -3.511220  138.974658
2037 02 07 0000  95.561963  -3.511229  139.008204
2037 02 08 0000  95.561804  -3.511237  139.041750
2037 02 09 0000  95.561646  -3.511246  139.075296
2037 02 10 0000  95.561487  -3.511255  139.108842
2037 02 11 0000  95.561329  -3.511264  139.142388
2037 02 12 0000  95.561171  -3.511273  139.175934
2037 02 13 0000  95.561012  -3.511282  139.209480
2037 02 14 0000  95.560854  -3.511290  139.243026
2037 02 15 0000  95.560696  -3.511299  139.276571
2037 02 16 0000  95.560538  -3.511308  139.310117
2037 02 17 0000  95.560380  -3.511317  139.343663
2037 02 18 0000  95.560222  -3.511326  139.377209
2037 02 19 0000  95.560064  -3.511335  139.410755
2037 02 20 0000  95.559907  -3.511343  139.444301
2037 02 21 0000  95.559749  -3.511352  139.477846
2037 02 22 0000  95.559591  -3.511361  139.511392
2037 02 23 0000  95.559434  -3.511370  139.544938
2037 02 24 0000  95.559276  -3.511379  139.578484
2037 02 25 0000  95.559119  -3.511387  139.612029
2037 02 26 0000  95.558962  -3.511396  139.645575
2037 02 27 0000  95.558805  -3.511405  139.679121
2037 02 28 0000  95.558647  -3.511414  139.712667
2037 03 01 0000  95.558490  -3.511422  139.746212
2037 03 02 0000  95.558333  -3.511431  139.779758
2037 03 03 0000  95.558176  -3.511440  139.813304
2037 03 04 0000  95.558020  -3.511449  139.846849
2037 03 05 0000  95.557863  -3.511458  139.880395
2037 03 06 0000  95.557706  -3.511466  139.913941
2037 03 07 0000  95.557550  -3.511475  139.947486
2037 03 08 0000  95.557393  -3.511484  139.981032
2037 03 09 0000  95.557237  -3.511492  140.014577
2037 03 10 0000  95.557080  -3.511501  140.048123
2037 03 11 0000  95.556924  -3.511510  140.081668
2037 03 12 0000  95.556768  -3.511519  140.115214
2037 03 13 0000  95.556612  -3.511527  140.148759
2037 03 14 0000  95.556455  -3.511536  140.182305
2037 03 15 0000  95.556299  -3.511545  140.215850
2037 03 16 0000  95.556144  -3.511554  140.249396
2037 03 17 0000  95.555988  -3.511562  140.282941
2037 03 18 0000  95.555832  -3.511571  140.316487
2037 03 19 0000  95.555676  -3.511580  140.350032
2037 03 20 0000  95.555521  -3.511588  140.383578
2037 03 21 0000  95.555365  -3.511597  140.417123
2037 03 22 0000  95.555210  -3.511606  140.450669
2037 03 23 0000  95.555054  -3.511614  140.484214
2037 03 24 0000  95.554899  -3.511623  140.517759
2037 03 25 0000  95.554744  -3.511632  140.551305
2037 03 26 0000  95.554588  -3.511640  140.584850
2037 03 27 0000  95.554433  -3.511649  140.618395
2037 03 28 0000  95.554278  -3.511658  140.651941
2037 03 29 0000  95.554123  -3.511666  140.685486
2037 03 30 0000  95.553968  -3.511675  140.719031
2037 03 31 0000  95.553813  -3.511684  140.752576
2037 04 01 0000  95.553659  -3.511692  140.786122
2037 04 02 0000  95.553504  -3.511701  140.819667
2037 04 03 0000  95.553349  -3.511709  140.853212
2037 04 04 0000  95.553195  -3.511718  140.886757
2037 04 05 0000  95.553040  -3.511727  140.920303
2037 04 06 0000  95.552886  -3.511735  140.953848
2037 04 07 0000  95.552732  -3.511744  140.987393
2037 04 08 0000  95.552578  -3.511753  141.020938
2037 04 09 0000  95.552423  -3.511761  141.054483
2037 04 10 0000  95.552269  -3.511770  141.088028
2037 04 11 0000  95.552115  -3.511778  141.121573
2037 04 12 0000  95.551961  -3.511787  141.155119
2037 04 13 0000  95.551808  -3.511796  141.188664
2037 04 14 0000  95.551654  -3.511804  141.222209
2037 04 15 0000  95.551500  -3.511813  141.255754
2037 04 16 0000  95.551346  -3.511821  141.289299
2037 04 17 0000  95.551193  -3.511830  141.322844
2037 04 18 0000  95.551039  -3.511838  141.356389
2037 04 19 0000  95.550886  -3.511847  141.389934
2037 04 20 0000  95.550733  -3.511856  141.423479
2037 04 21 0000  95.550579  -3.511864  141.457024
2037 04 22 0000  95.550426  -3.511873  141.490569
2037 04 23 0000  95.550273  -3.511881  141.524114
2037 04 24 0000  95.550120  -3.511890  141.557659
2037 04 25 0000  95.549967  -3.511898  141.591204
2037 04 26 0000  95.549814  -3.511907  141.624748
2037 04 27 0000  95.549661  -3.511915  141.658293
2037 04 28 0000  95.549508  -3.511924  141.691838
2037 04 29 0000  95.549356  -3.511932  141.725383
2037 04 30 0000  95.549203  -3.511941  141.758928
2037 05 01 0000  95.549050  -3.511949  141.792473
2037 05 02 0000  95.548898  -3.511958  141.826018
2037 05 03 0000  95.548746  -3.511966  141.859562
2037 05 04 0000  95.548593  -3.511975  141.893107
2037 05 05 0000  95.548441  -3.511984  141.926652
2037 05 06 0000  95.548289  -3.511992  141.960197
2037 05 07 0000  95.548137  -3.512000  141.993742
2037 05 08 0000  95.547985  -3.512009  142.027286
2037 05 09 0000  95.547833  -3.512017  142.060831
2037 05 10 0000  95.547681  -3.512026  142.094376
2037 05 11 0000  95.547529  -3.512034  142.127920
2037 05 12 0000  95.547377  -3.512043  142.161465
2037 05 13 0000  95.547225  -3.512051  142.195010
2037 05 14 0000  95.547074  -3.512060  142.228554
2037 05 15 0000  95.546922  -3.512068  142.262099
2037 05 16 0000  95.546771  -3.512077  142.295644
2037 05 17 0000  95.546619  -3.512085  142.329188
2037 05 18 0000  95.546468  -3.512094  142.362733
2037 05 19 0000  95.546317  -3.512102  142.396277
2037 05 20 0000  95.546166  -3.512111  142.429822
2037 05 21 0000  95.546014  -3.512119  142.463367
2037 05 22 0000  95.545863  -3.512127  142.496911
2037 05 23 0000  95.545712  -3.512136  142.530456
2037 05 24 0000  95.545561  -3.512144  142.564000
2037 05 25 0000  95.545411  -3.512153  142.597545
2037 05 26 0000  95.545260  -3.512161  142.631089
2037 05 27 0000  95.545109  -3.512169  142.664634
2037 05 28 0000  95.544959  -3.512178  142.698178
2037 05 29 0000  95.544808  -3.512186  142.731723
2037 05 30 0000  95.544657  -3.512195  142.765267
2037 05 31 0000  95.544507  -3.512203  142.798812
2037 06 01 0000  95.544357  -3.512211  142.832356
2037 06 02 0000  95.544206  -3.512220  142.865900
2037 06 03 0000  95.544056  -3.512228  142.899445
2037 06 04 0000  95.543906  -3.512237  142.932989
2037 06 05 0000  95.543756  -3.512245  142.966533
2037 06 06 0000  95.543606  -3.512253  143.000078
2037 06 07 0000  95.543456  -3.512262  143.033622
2037 06 08 0000  95.543306  -3.512270  143.067166
2037 06 09 0000  95.543157  -3.512278  143.100711
2037 06 10 0000  95.543007  -3.512287  143.134255
2037 06 11 0000  95.542857  -3.512295  143.167799
2037 06 12 0000  95.542708  -3.512304  143.201344
2037 06 13 0000  95.542558  -3.512312  143.234888
2037 06 14 0000  95.542409  -3.512320  143.268432
2037 06 15 0000  95.542259  -3.512329  143.301976
2037 06 16 0000  95.542110  -3.512337  143.335521
2037 06 17 0000  95.541961  -3.512345  143.369065
2037 06 18 0000  95.541812  -3.512354  143.402609
2037 06 19 0000  95.541663  -3.512362  143.436153
2037 06 20 0000  95.541514  -3.512370  143.469697
2037 06 21 0000  95.541365  -3.512378  143.503241
2037 06 22 0000  95.541216  -3.512387  143.536786
2037 06 23 0000  95.541067  -3.512395  143.570330
2037 06 24 0000  95.540918  -3.512403  143.603874
2037 06 25 0000  95.540770  -3.512412  143.637418
2037 06 26 0000  95.540621  -3.512420  143.670962
2037 06 27 0000  95.540472  -3.512428  143.704506
2037 06 28 0000  95.540324  -3.512437  143.738050
2037 06 29 0000  95.540176  -3.512445  143.771594
2037 06 30 0000  95.540027  -3.512453  143.805138
2037 07 01 0000  95.539879  -3.512461  143.838682
2037 07 02 0000  95.539731  -3.512470  143.872226
2037 07 03 0000  95.539583  -3.512478  143.905770
2037 07 04 0000  95.539435  -3.512486  143.939314
2037 07 05 0000  95.539287  -3.512494  143.972858
2037 07 06 0000  95.539139  -3.512503  144.006402
2037 07 07 0000  95.538991  -3.512511  144.039946
2037 07 08 0000  95.538843  -3.512519  144.073490
2037 07 09 0000  95.538696  -3.512527  144.107034
2037 07 10 0000  95.538548  -3.512536  144.140578
2037 07 11 0000  95.538400  -3.512544  144.174121
2037 07 12 0000  95.538253  -3.512552  144.207665
2037 07 13 0000  95.538105  -3.512560  144.241209
2037 07 14 0000  95.537958  -3.512569  144.274753
2037 07 15 0000  95.537811  -3.512577  144.308297
2037 07 16 0000  95.537664  -3.512585  144.341841
2037 07 17 0000  95.537517  -3.512593  144.375384
2037 07 18 0000  95.537369  -3.512601  144.408928
2037 07 19 0000  95.537222  -3.512610  144.442472
2037 07 20 0000  95.537075  -3.512618  144.476016
2037 07 21 0000  95.536929  -3.512626  144.509560
2037 07 22 0000  95.536782  -3.512634  144.543103
2037 07 23 0000  95.536635  -3.512642  144.576647
2037 07 24 0000  95.536488  -3.512651  144.610191
2037 07 25 0000  95.536342  -3.512659  144.643734
2037 07 26 0000  95.536195  -3.512667  144.677278
2037 07 27 0000  95.536049  -3.512675  144.710822
2037 07 28 0000  95.535902  -3.512683  144.744365
2037 07 29 0000  95.535756  -3.512692  144.777909
2037 07 30 0000  95.535610  -3.512700  144.811453
2037 07 31 0000  95.535464  -3.512708  144.844996
2037 08 01 0000  95.535317  -3.512716  144.878540
2037 08 02 0000  95.535171  -3.512724  144.912083
2037 08 03 0000  95.535025  -3.512732  144.945627
2037 08 04 0000  95.534880  -3.512740  144.979171
2037 08 05 0000  95.534734  -3.512749  145.012714
2037 08 06 0000  95.534588  -3.512757  145.046258
2037 08 07 0000  95.534442  -3.512765  145.079801
2037 08 08 0000  95.534297  -3.512773  145.113345
2037 08 09 0000  95.534151  -3.512781  145.146888
2037 08 10 0000  95.534005  -3.512789  145.180432
2037 08 11 0000  95.533860  -3.512797  145.213975
2037 08 12 0000  95.533715  -3.512805  145.247519
2037 08 13 0000  95.533569  -3.512814  145.281062
2037 08 14 0000  95.533424  -3.512822  145.314605
2037 08 15 0000  95.533279  -3.512830  145.348149
2037 08 16 0000  95.533134  -3.512838  145.381692
2037 08 17 0000  95.532989  -3.512846  145.415236
2037 08 18 0000  95.532844  -3.512854  145.448779
2037 08 19 0000  95.532699  -3.512862  145.482322
2037 08 20 0000  95.532554  -3.512870  145.515866
2037 08 21 0000  95.532409  -3.512878  145.549409
2037 08 22 0000  95.532264  -3.512886  145.582952
2037 08 23 0000  95.532120  -3.512894  145.616496
2037 08 24 0000  95.531975  -3.512902  145.650039
2037 08 25 0000  95.531831  -3.512911  145.683582
2037 08 26 0000  95.531686  -3.512919  145.717126
2037 08 27 0000  95.531542  -3.512927  145.750669
2037 08 28 0000  95.531398  -3.512935  145.784212
2037 08 29 0000  95.531253  -3.512943  145.817755
2037 08 30 0000  95.531109  -3.512951  145.851299
2037 08 31 0000  95.530965  -3.512959  145.884842
2037 09 01 0000  95.530821  -3.512967  145.918385
2037 09 02 0000  95.530677  -3.512975  145.951928
2037 09 03 0000  95.530533  -3.512983  145.985471
2037 09 04 0000  95.530389  -3.512991  146.019014
2037 09 05 0000  95.530245  -3.512999  146.052558
2037 09 06 0000  95.530102  -3.513007  146.086101
2037 09 07 0000  95.529958  -3.513015  146.119644
2037 09 08 0000  95.529814  -3.513023  146.153187
2037 09 09 0000  95.529671  -3.513031  146.186730
2037 09 10 0000  95.529527  -3.513039  146.220273
2037 09 11 0000  95.529384  -3.513047  146.253816
2037 09 12 0000  95.529241  -3.513055  146.287359
2037 09 13 0000  95.529097  -3.513063  146.320902
2037 09 14 0000  95.528954  -3.513071  146.354445
2037 09 15 0000  95.528811  -3.513079  146.387988
2037 09 16 0000  95.528668  -3.513087  146.421531
2037 09 17 0000  95.528525  -3.513095  146.455074
2037 09 18 0000  95.528382  -3.513103  146.488617
2037 09 19 0000  95.528239  -3.513111  146.522160
2037 09 20 0000  95.528096  -3.513119  146.555703
2037 09 21 0000  95.527954  -3.513127  146.589246
2037 09 22 0000  95.527811  -3.513135  146.622789
2037 09 23 0000  95.527668  -3.513143  146.656332
2037 09 24 0000  95.527526  -3.513151  146.689875
2037 09 25 0000  95.527383  -3.513159  146.723418
2037 09 26 0000  95.527241  -3.513167  146.756961
2037 09 27 0000  95.527099  -3.513175  146.790503
2037 09 28 0000  95.526956  -3.513183  146.824046
2037 09 29 0000  95.526814  -3.513190  146.857589
2037 09 30 0000  95.526672  -3.513198  146.891132
2037 10 01 0000  95.526530  -3.513206  146.924675
2037 10 02 0000  95.526388  -3.513214  146.958218
2037 10 03 0000  95.526246  -3.513222  146.991760
2037 10 04 0000  95.526104  -3.513230  147.025303
2037 10 05 0000  95.525962  -3.513238  147.058846
2037 10 06 0000  95.525821  -3.513246  147.092389
2037 10 07 0000  95.525679  -3.513254  147.125931
2037 10 08 0000  95.525537  -3.513262  147.159474
2037 10 09 0000  95.525396  -3.513270  147.193017
2037 10 10 0000  95.525254  -3.513278  147.226559
2037 10 11 0000  95.525113  -3.513285  147.260102
2037 10 12 0000  95.524971  -3.513293  147.293645
2037 10 13 0000  95.524830  -3.513301  147.327187
2037 10 14 0000  95.524689  -3.513309  147.360730
2037 10 15 0000  95.524548  -3.513317  147.394273
2037 10 16 0000  95.524407  -3.513325  147.427815
2037 10 17 0000  95.524265  -3.513333  147.461358
2037 10 18 0000  95.524124  -3.513341  147.494900
2037 10 19 0000  95.523984  -3.513348  147.528443
2037 10 20 0000  95.523843  -3.513356  147.561986
2037 10 21 0000  95.523702  -3.513364  147.595528
2037 10 22 0000  95.523561  -3.513372  147.629071
2037 10 23 0000  95.523420  -3.513380  147.662613
2037 10 24 0000  95.523280  -3.513388  147.696156
2037 10 25 0000  95.523139  -3.513396  147.729698
2037 10 26 0000  95.522999  -3.513403  147.763241
2037 10 27 0000  95.522858  -3.513411  147.796783
2037 10 28 0000  95.522718  -3.513419  147.830326
2037 10 29 0000  95.522578  -3.513427  147.863868
2037 10 30 0000  95.522438  -3.513435  147.897411
2037 10 31 0000  95.522297  -3.513443  147.930953
2037 11 01 0000  95.522157  -3.513450  147.964495
2037 11 02 0000  95.522017  -3.513458  147.998038
2037 11 03 0000  95.521877  -3.513466  148.031580
2037 11 04 0000  95.521737  -3.513474  148.065123
2037 11 05 0000  95.521598  -3.513482  148.098665
2037 11 06 0000  95.521458  -3.513489  148.132207
2037 11 07 0000  95.521318  -3.513497  148.165750
2037 11 08 0000  95.521178  -3.513505  148.199292
2037 11 09 0000  95.521039  -3.513513  148.232834
2037 11 10 0000  95.520899  -3.513521  148.266377
2037 11 11 0000  95.520760  -3.513528  148.299919
2037 11 12 0000  95.520621  -3.513536  148.333461
2037 11 13 0000  95.520481  -3.513544  148.367003
2037 11 14 0000  95.520342  -3.513552  148.400546
2037 11 15 0000  95.520203  -3.513559  148.434088
2037 11 16 0000  95.520064  -3.513567  148.467630
2037 11 17 0000  95.519924  -3.513575  148.501172
2037 11 18 0000  95.519785  -3.513583  148.534714
2037 11 19 0000  95.519646  -3.513590  148.568257
2037 11 20 0000  95.519508  -3.513598  148.601799
2037 11 21 0000  95.519369  -3.513606  148.635341
2037 11 22 0000  95.519230  -3.513614  148.668883
2037 11 23 0000  95.519091  -3.513621  148.702425
2037 11 24 0000  95.518953  -3.513629  148.735967
2037 11 25 0000  95.518814  -3.513637  148.769509
2037 11 26 0000  95.518676  -3.513645  148.803052
2037 11 27 0000  95.518537  -3.513652  148.836594
2037 11 28 0000  95.518399  -3.513660  148.870136
2037 11 29 0000  95.518260  -3.513668  148.903678
2037 11 30 0000  95.518122  -3.513675  148.937220
2037 12 01 0000  95.517984  -3.513683  148.970762
2037 12 02 0000  95.517846  -3.513691  149.004304
2037 12 03 0000  95.517708  -3.513699  149.037846
2037 12 04 0000  95.517570  -3.513706  149.071388
2037 12 05 0000  95.517432  -3.513714  149.104930
2037 12 06 0000  95.517294  -3.513722  149.138472
2037 12 07 0000  95.517156  -3.513729  149.172014
2037 12 08 0000  95.517018  -3.513737  149.205556
2037 12 09 0000  95.516880  -3.513745  149.239098
2037 12 10 0000  95.516743  -3.513752  149.272640
2037 12 11 0000  95.516605  -3.513760  149.306182
2037 12 12 0000  95.516468  -3.513768  149.339723
2037 12 13 0000  95.516330  -3.513775  149.373265
2037 12 14 0000  95.516193  -3.513783  149.406807
2037 12 15 0000  95.516056  -3.513791  149.440349
2037 12 16 0000  95.515918  -3.513798  149.473891
2037 12 17 0000  95.515781  -3.513806  149.507433
2037 12 18 0000  95.515644  -3.513814  149.540975
2037 12 19 0000  95.515507  -3.513821  149.574516
2037 12 20 0000  95.515370  -3.513829  149.608058
2037 12 21 0000  95.515233  -3.513837  149.641600
2037 12 22 0000  95.515096  -3.513844  149.675142
2037 12 23 0000  95.514959  -3.513852  149.708683
2037 12 24 0000  95.514822  -3.513860  149.742225
2037 12 25 0000  95.514685  -3.513867  149.775767
2037 12 26 0000  95.514549  -3.513875  149.809309
2037 12 27 0000  95.514412  -3.513882  149.842850
2037 12 28 0000  95.514276  -3.513890  149.876392
2037 12 29 0000  95.514139  -3.513898  149.909934
2037 12 30 0000  95.514003  -3.513905  149.943475
2037 12 31 0000  95.513866  -3.513913  149.977017
2038 01 01 0000  95.513730  -3.513920  150.010559
2038 01 02 0000  95.513594  -3.513928  150.044100
2038 01 03 0000  95.513458  -3.513936  150.077642
2038 01 04 0000  95.513322  -3.513943  150.111184
2038 01 05 0000  95.513186  -3.513951  150.144725
2038 01 06 0000  95.513050  -3.513958  150.178267
2038 01 07 0000  95.512914  -3.513966  150.211808
2038 01 08 0000  95.512778  -3.513974  150.245350
2038 01 09 0000  95.512642  -3.513981  150.278892
2038 01 10 0000  95.512506  -3.513989  150.312433
2038 01 11 0000  95.512370  -3.513996  150.345975
2038 01 12 0000  95.512235  -3.514004  150.379516
2038 01 13 0000  95.512099  -3.514011  150.413058
2038 01 14 0000  95.511964  -3.514019  150.446599
2038 01 15 0000  95.511828  -3.514027  150.480141
2038 01 16 0000  95.511693  -3.514034  150.513682
2038 01 17 0000  95.511558  -3.514042  150.547223
2038 01 18 0000  95.511422  -3.514049  150.580765
2038 01 19 0000  95.511287  -3.514057  150.614306
2038 01 20 0000  95.511152  -3.514064  150.647848
2038 01 21 0000  95.511017  -3.514072  150.681389
2038 01 22 0000  95.510882  -3.514079  150.714931
2038 01 23 0000  95.510747  -3.514087  150.748472
2038 01 24 0000  95.510612  -3.514094  150.782013
2038 01 25 0000  95.510477  -3.514102  150.815555
2038 01 26 0000  95.510342  -3.514109  150.849096
2038 01 27 0000  95.510208  -3.514117  150.882637
2038 01 28 0000  95.510073  -3.514124  150.916179
2038 01 29 0000  95.509938  -3.514132  150.949720
2038 01 30 0000  95.509804  -3.514139  150.983261
2038 01 31 0000  95.509669  -3.514147  151.016803
2038 02 01 0000  95.509535  -3.514154  151.050344
2038 02 02 0000  95.509401  -3.514162  151.083885
2038 02 03 0000  95.509266  -3.514169  151.117426
2038 02 04 0000  95.509132  -3.514177  151.150968
2038 02 05 0000  95.508998  -3.514184  151.184509
2038 02 06 0000  95.508864  -3.514192  151.218050
2038 02 07 0000  95.508730  -3.514199  151.251591
2038 02 08 0000  95.508596  -3.514207  151.285132
2038 02 09 0000  95.508462  -3.514214  151.318674
2038 02 10 0000  95.508328  -3.514222  151.352215
2038 02 11 0000  95.508194  -3.514229  151.385756
2038 02 12 0000  95.508060  -3.514237  151.419297
2038 02 13 0000  95.507926  -3.514244  151.452838
2038 02 14 0000  95.507793  -3.514252  151.486379
2038 02 15 0000  95.507659  -3.514259  151.519920
2038 02 16 0000  95.507526  -3.514267  151.553461
2038 02 17 0000  95.507392  -3.514274  151.587002
2038 02 18 0000  95.507259  -3.514281  151.620544
2038 02 19 0000  95.507125  -3.514289  151.654085
2038 02 20 0000  95.506992  -3.514296  151.687626
2038 02 21 0000  95.506859  -3.514304  151.721167
2038 02 22 0000  95.506726  -3.514311  151.754708
2038 02 23 0000  95.506593  -3.514319  151.788249
2038 02 24 0000  95.506459  -3.514326  151.821790
2038 02 25 0000  95.506326  -3.514333  151.855331
2038 02 26 0000  95.506194  -3.514341  151.888872
2038 02 27 0000  95.506061  -3.514348  151.922413
2038 02 28 0000  95.505928  -3.514356  151.955954
2038 03 01 0000  95.505795  -3.514363  151.989494
2038 03 02 0000  95.505662  -3.514370  152.023035
2038 03 03 0000  95.505530  -3.514378  152.056576
2038 03 04 0000  95.505397  -3.514385  152.090117
2038 03 05 0000  95.505265  -3.514393  152.123658
2038 03 06 0000  95.505132  -3.514400  152.157199
2038 03 07 0000  95.505000  -3.514407  152.190740
2038 03 08 0000  95.504867  -3.514415  152.224281
2038 03 09 0000  95.504735  -3.514422  152.257821
2038 03 10 0000  95.504603  -3.514430  152.291362
2038 03 11 0000  95.504471  -3.514437  152.324903
2038 03 12 0000  95.504338  -3.514444  152.358444
2038 03 13 0000  95.504206  -3.514452  152.391985
2038 03 14 0000  95.504074  -3.514459  152.425525
